"iso_code","location","population","popDensity","medianAge","gdp","govt","corruption","healthSecurity","obesity"
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",10.4
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",10.7
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",11
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",11.3
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",11.6
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",11.9
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",12.2
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",12.5
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",12.9
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",13.2
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",13.5
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",13.9
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",14.2
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",14.6
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",15
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",15.3
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",15.7
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",16.1
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",16.5
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",16.9
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",17.3
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",17.7
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",18.1
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",18.5
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",18.9
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",19.3
"PER","Peru",32971846,25.129,29.1,12236.706,"Presidential republic","Highly corrupt","More prepared",19.7
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",5.3
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",5.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",5.8
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",6
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",6.3
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",6.6
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",6.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",7.2
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",7.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",7.8
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",8.1
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",8.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",8.8
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",9.2
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",9.6
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",9.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",10.3
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",10.7
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",11
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",11.4
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",11.8
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",12.2
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",12.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",12.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",13.3
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",13.7
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",14.1
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",14.6
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",15
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",15.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",15.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",16.4
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",16.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",17.4
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",17.9
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",18.5
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",19
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",19.6
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",20.1
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",20.7
"PNG","Papua New Guinea",8947027,18.22,22.6,3823.194,"Constitutional monarchy","Highly corrupt","Least prepared",21.3
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",4.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",4.3
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",4.5
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",4.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",4.9
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",5.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",5.4
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",5.6
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",5.9
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",6.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",6.5
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",6.8
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",7.1
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",7.4
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",7.8
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",8.1
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",8.5
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",8.9
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",9.3
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",9.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",10.1
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",10.5
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",11
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",11.4
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",11.9
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",12.3
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",12.8
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",13.3
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",13.8
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",14.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",14.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",15.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",15.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",16.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",16.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",17.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",17.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",18.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",18.7
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",19.2
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",19.8
"PRY","Paraguay",7132530,17.144,26.5,8827.01,"Presidential republic","Highly corrupt","More prepared",20.3
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",15.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",16.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",16.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",16.9
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",17.3
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",17.6
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",17.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",18
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",18.2
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",18.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",18.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",19.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",19.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",19.9
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",20.3
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",20.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",21.3
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",21.9
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",22.4
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",23
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",23.6
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",24.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",24.7
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",25.2
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",25.7
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",26.2
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",26.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",27.4
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",27.9
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",28.3
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",28.7
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",29.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",29.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",30
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",30.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",31.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",31.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",32.4
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",33.1
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",33.8
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",34.5
"QAT","Qatar",2881060,227.322,31.9,116935.6,"Absolut monarchy","Less corrupt","More prepared",35.1
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.1
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.1
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.2
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.2
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.2
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.5
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.5
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.6
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.6
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.7
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.8
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.8
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",3.9
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.1
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.2
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.5
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.6
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.7
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.8
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",4.9
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.1
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.2
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.3
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.4
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.5
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.6
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.7
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",5.8
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",6
"SGP","Singapore",5850343,7915.731,42.4,85535.383,"Parlamentary republic","Less corrupt","More prepared",6.1
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",4.8
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",5.2
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",5.4
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",5.7
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",5.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",6.2
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",6.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",6.8
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",7.1
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",7.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",7.8
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",8.2
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",8.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",8.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",9.3
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",9.7
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",10.1
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",10.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",10.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",11.3
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",11.7
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",12.2
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",12.6
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",13.1
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",13.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",14
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",14.4
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",14.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",15.4
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",15.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",16.5
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",17
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",17.6
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",18.1
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",18.7
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",19.3
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",19.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",20.6
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",21.2
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",21.9
"SLB","Solomon Islands",686878,21.841,20.8,2205.923,"Constitutional monarchy","Highly corrupt","Least prepared",22.5
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.5
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.5
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.6
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.7
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.8
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",1.9
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.1
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.2
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.4
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.5
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.7
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",2.9
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",3.1
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",3.3
"STP","Sao Tome and Principe",219161,212.841,18.7,3052.714,"Semipresidential republic","Highly corrupt","Least prepared",3.5
